Title,ReviewText,Rating,SubmissionTime,UserNickname,ProductId,itemName
Great microwave,[This review was collected as part of a promotion.] We got it a couple of weeks ago when our 19 year old one died. It was a great choice that was easy to install and works great. Only minus is regarding the app. I wish I could be more selective of the notifications.,5,2024-06-15T17:53:25.000+00:00,Madcow44,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Microwave sucks,"[This review was collected as part of a promotion.] It's sitting on my dining room table disassembled waiting for parts. Worked fine for 2 months...
Then.....dead.",2,2024-06-15T14:57:25.000+00:00,KalRobin,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
LG worst service ever,"Their service is an absolute joke 4 missed appointments zero accountability. Products are cheap working to return the microwave, fridge dish washer and stove.",1,2024-06-14T19:55:35.000+00:00,PatD,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Love the Black Stainless Steel color,"[This review was collected as part of a promotion.] I wasn't sure how the LG microwave would look with my other brand appliances (stove and refrigerator), but it looks really nice. We have the ""black stainless steel"" color, which had to be ordered separately, but well worth the wait.  The microwave works great. I especially like the one-touch start for a minute or 2 or 3.  So easy!  I also love the 30 seconds button.  Overall, we are very happy with our LG microwave oven!",5,2024-06-13T03:18:46.000+00:00,TeatimePatty,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Love my new microwave ????,5,2024-06-12T16:37:18.000+00:00,MARY ALICE,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Equipment was delivered on time and carefully moved to the kitchen area as requested.  Setting up all equipment was easier than expected and it has been working as expected.,5,2024-06-12T16:21:47.000+00:00,JOSE A,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2024-06-12T15:18:08.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Microwave smart cook is great and looks good over the range,5,2024-06-12T14:41:50.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-06-12T14:41:47.000+00:00,JAMES,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Great Microwave at a very reasonable price.  The delivery and instalation cost as much as it.  Printproof is a bit of a misnomer.  Prints easily get on but you do not need any cleaners to wipe them away.  Plain dry cloth will do it.  The sensing feature works well and relatively quiet compared to my old microwave it replaced.,5,2024-06-12T14:26:54.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"LOVE THE RANGE, VERY EASY TO OPERATE AND SO MANY EXTRAS, WOULD DEFINITELY RECOMMEND",5,2024-06-12T13:12:59.000+00:00,GARY,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Microwave review,"I love my microwave. So easy to use and keep clean. 
It’s got all the features of the more expensive microwaves but it’s reasonably priced.",5,2024-06-10T18:30:07.000+00:00,Buckets Dennis,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Nice looking and Quality product!!,"[This review was collected as part of a promotion.] Very nice product! The over the stove microwave by LG completed my new kitchen design along with my LG refrigerator and Electric stove. I choose the ""Thin Q"" line by LG and can program into my phone . My Thin Q over the range microwave is 1000 watts with plenty of power to cook and reheat. The style and design is sleek and classy. It features many reheat and cooking selections and I am really pleased with my purchase. I use to by the competitors brand but 100% love LG products. No more ""other"" brands, it's LG for me from now on!!!",5,2024-06-10T02:59:38.000+00:00,Debdaytona,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Terrible. Door would barely open from the beginning. Turns out it was damaged during installation. We have been trying to get it replaced for 4 months now to no avail. LG has terrible customer service and the product was defective and I believe never intended to be sold. It does not even have a serial number on it. Would give less than zero stars if possible. Absolutely terrible product and service.,1,2024-06-09T02:30:43.000+00:00,MILDRED,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Broken microwave,"[This review was collected as part of a promotion.] Microwave broke within two months. Dead , no power. Currently disassembled on dining room table waiting for parts",1,2024-06-08T03:01:26.000+00:00,KalRobin,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
JUNK Unit only made it a year and a month.,"We have had a few LG appliances, with no issues. But this is total junk. DONT BUY",2,2024-06-07T21:47:07.000+00:00,Momof4,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-06-06T00:22:44.000+00:00,SALVADOR,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,1,2024-06-05T14:11:25.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-06-04T20:40:01.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Service isn't worth the product,Haven't had this microwave/range 6 months and it doesn't work. Getting on the schedule of the repair people is a NIGHTMARE. They claim to be in their slow season and I should be back up and running but I have been without for a month now. RIDICULOUS! Save your Benjamin's and buy something else!,1,2024-06-04T19:39:07.000+00:00,MbmW,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great and Easy,"Great and easy replacement for our old LG microwave. The new one is completely intuitive and Wi-Fi ready. And, it cooks great!",5,2024-06-04T13:00:53.000+00:00,FLFR,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Loud fan. Can't hear above the fan noise,We bought this 6 weeks ago and hate the noise. We had a repair man come out because we thought the fan was abnormally loud and he said it was normal. When microwave is cooking the fan is so loud we have to pause our TV or conversation. It is sa.e ad having vent fan on high.,1,2024-06-03T00:47:34.000+00:00,Comac,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"Great product that is quiet, easy to clean.",5,2024-05-31T01:49:44.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Disappointed,Black Stainless-Steel microwave has a stainless-steel handle (not Black Stainless Steel). Disappointed. Not indicated  in the description and in all pictures look like Black Stainless Steel all over including the handle. It started not used yet.,1,2024-05-30T23:46:38.000+00:00,HDcustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,The ice maker is horrible - started dripping after 9 months,2,2024-05-29T18:43:02.000+00:00,Notafan,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"Works just fine.  However, it was apparently designed by a twelve year old to be used as an entertainment device  for four year old's. Any action initiated is accompanied by an irritating computer tune that apparently can't be turned off, the one for when it finishes heating being ten notes! Fortunately, after next week we will move out and never have to hear it again.  However,  If we were going to stay, I don't think I would return it. I would much prefer taking it out to the gravel pit and running over it twenty times with a bull dozer.",1,2024-05-29T16:47:50.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"The dimensions weren’t specific enough about the thickness of the door. Since the door is so thick the microwave sits too deep in my cabinet to open the door when mounted in the wall. The paper schematic used to drill the holes for hanging was inaccurate but just a smidge, but enough I had to drill twice right beside the “correct” hole. The turning plate falls off the wheels often, could have been drained better there I think. Otherwise, the product looks good, is quiet, and cooks the food well:)",2,2024-05-29T14:58:13.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-05-29T14:27:26.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Microwave lost power while cooking. Started working again hours later.,1,2024-05-29T13:58:29.000+00:00,Kit,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-05-29T13:46:48.000+00:00,Vanessa,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great and Simple to Use,[This review was collected as part of a promotion.] Teh microwave is terrific and looks great in my kitchen.  It is very simple to use but offers many bells and whistles.,5,2024-05-29T13:20:32.000+00:00,JeffreyF,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Nice look,I bought this a couple weeks ago & am happy with my choice.,5,2024-05-29T00:36:58.000+00:00,Netfish,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Microwave,I actually like my new microwave. Wish this model had the option for the 24 hour clock.,4,2024-05-27T16:50:06.000+00:00,TeeJay1116,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Working as expected.,"We bought this a few months ago and it's been working great, no problems with any of the functions so far.  Seems to be well built when you open the door it does not sag like some we looked at.  One thing we noticed is that they are still using a 50W halogen bulb for a light.  While cleaning the underside it was very hot to the touch because of the bulb being used.  Very hard right now to find a LED that will fit in that location.",5,2024-05-27T16:22:02.000+00:00,RJS57,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
LG’s service is an absolute joke,Product feels cheap didnt come woth the correct template got the unfortunate opportunity to talk with Alexis with the presidential support she was worthless. Trying to return all of the appliances now and go with samsung.,1,2024-05-26T00:01:37.000+00:00,pats,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"After the second week of use, it randomly loses power and has to be reset. Home Depot customer service said I had to call LG, LG can’t find a tech. Now I’m stuck with a faulty microwave no one will take ownership in repairing after just 2 weeks after install.",1,2024-05-22T13:24:33.000+00:00,BRIGITTE,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,I really like the features that LG appliances have.,5,2024-05-22T13:15:24.000+00:00,NICK,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
